T T, 0.36525630950927734, 0.08892655372619629, 0.08540678024291992, 0.12250018119812012, 0.09150528907775879, 0.13342785835266113, 0.1755967140197754, 0.11490821838378906, 0.2555384635925293, 0.12529826164245605, 0.11467719078063965, 0.03142261505126953, 0.037725210189819336, 0.04229402542114258, 0.04679059982299805, 0.26968932151794434, 0.03564882278442383, 0.031177759170532227, 0.0315244197845459, 0.03473210334777832, 0.046277761459350586, 0.2376871109008789, 0.1120445728302002, 0.17569756507873535, 0.2734642028808594, 0.06402945518493652, 0.034442901611328125, 0.10843324661254883, 0.029184818267822266, 0.10928153991699219, 0.07211470603942871, 0.11818814277648926, 0.13590216636657715, 0.03160405158996582, 0.17617416381835938, 0.15000152587890625, 0.09532380104064941, 0.13889646530151367, 0.09656405448913574, 0.20298004150390625, 0.035715341567993164, 0.14566564559936523, 0.07249093055725098, 0.030318260192871094, 0.05227470397949219, 0.1125802993774414, 0.12123560905456543, 0.10000896453857422, 0.03711962699890137, 0.09274840354919434, 0.1231081485748291, 0.06047368049621582, 0.26633739471435547, 0.03105759620666504, 0.03116440773010254, 0.063262939453125, 0.09913873672485352, 0.13941168785095215, 0.05885124206542969, 0.13314175605773926, 1.1561119556427002, 0.11692357063293457, 0.21669340133666992, 0.17275714874267578, 0.05475640296936035, 0.1451566219329834, 0.10782575607299805, 0.12283921241760254, 0.07929706573486328, 0.21186089515686035, 0.364457368850708, 0.16006135940551758, 0.1470623016357422, 0.14550542831420898, 0.17636394500732422, 0.13703536987304688, 0.06650280952453613, 0.04387545585632324, 0.15444540977478027, 0.258373498916626, 0.34505152702331543, 0.7934656143188477, 0.05254507064819336, 1.6342756748199463, 0.12510371208190918, 0.19222044944763184, 0.13556385040283203, 0.1280076503753662, 0.11357831954956055, 0.1353437900543213, 0.332622766494751, 0.07871460914611816, 1.5092568397521973, 0.08828282356262207, 0.1503138542175293, 0.14079928398132324, 0.04040336608886719, 0.09514641761779785, 0.15169477462768555, 0.19069552421569824, 2.8877875804901123, 0.05576014518737793, 0.1741032600402832, 0.16040539741516113, 0.10241103172302246, 0.1229095458984375, 0.2028341293334961, 0.19816327095031738, 0.09320569038391113, 0.0658102035522461, 0.1333932876586914, 0.16153836250305176, 0.19835448265075684, 0.07117390632629395, 0.06976056098937988, 0.11758279800415039, 0.08193254470825195, 0.17047405242919922, 0.09142589569091797, 5.602362155914307, 0.1221919059753418, 0.09134101867675781, 0.2335360050201416, 0.17130470275878906, 2.336263418197632, 0.11549735069274902, 0.41120147705078125, 0.3256077766418457, 0.14200806617736816, 0.16519999504089355, 20.20601177215576, 1.4393887519836426, 0.14117026329040527, 0.16294455528259277, 0.18259000778198242, 0.10681271553039551, 0.2120506763458252, 0.13593554496765137, 0.07485175132751465, 0.1775805950164795, 0.14565086364746094, 20.06631588935852, 0.05559587478637695, 0.08604645729064941, 0.17807936668395996, 0.21029233932495117, 0.06256556510925293, 3.6349618434906006, 0.21049141883850098, 0.10360074043273926, 0.2056596279144287, 0.16849350929260254, 0.09200072288513184, 0.13576006889343262, 0.1814708709716797, 2.2501962184906006, 0.20202016830444336, 0.3481574058532715, 0.17780280113220215, 0.6912546157836914, 0.3025329113006592, 0.39898085594177246, 16.38706660270691, 0.33728647232055664, 0.2805013656616211, 0.09949445724487305, 0.16059541702270508, 0.15352869033813477, 0.16134905815124512, 0.2366013526916504, 0.5062403678894043, 0.13106417655944824, 0.4251413345336914, 0.2491014003753662, 20.143062591552734, 0.3348393440246582, 20.100546836853027, 0.14547085762023926, 0.1771242618560791, 0.11145806312561035, 0.6537234783172607, 20.111168384552002, 20.1743106842041, 0.2012648582458496, 1.3540856838226318, 20.20624041557312
T F, 0.07820463180541992, 0.22076106071472168, 0.03042292594909668, 0.10857748985290527, 0.19648528099060059, 0.0611264705657959, 0.03730297088623047, 0.05126237869262695, 0.3583204746246338, 0.02858757972717285, 0.026851654052734375, 0.02779531478881836, 0.0998835563659668, 0.08225131034851074, 0.0360407829284668, 0.03059077262878418, 0.3012654781341553, 0.15929245948791504, 0.0663762092590332, 0.04800152778625488, 0.059346675872802734, 0.2684750556945801, 0.07061290740966797, 0.16285085678100586, 0.10952472686767578, 0.14505338668823242, 0.03618669509887695, 0.2049570083618164, 0.16994476318359375, 0.0752103328704834, 0.04294872283935547, 0.1262063980102539, 0.1596517562866211, 0.029411792755126953, 0.16100502014160156, 0.0739603042602539, 0.1574563980102539, 0.05896329879760742, 0.11036205291748047, 0.16750192642211914, 0.09550642967224121, 0.03484344482421875, 0.09755253791809082, 0.175215482711792, 0.03159141540527344, 0.07908892631530762, 0.02773261070251465, 0.0372469425201416, 0.13018178939819336, 0.08778667449951172, 0.13789725303649902, 0.030933141708374023, 0.1426525115966797, 0.05494117736816406, 0.12952971458435059, 0.042645931243896484, 0.03139805793762207, 0.050946950912475586, 0.35045480728149414, 0.14658617973327637, 0.1155545711517334, 0.041170358657836914, 0.21370792388916016, 0.05855274200439453, 0.1375415325164795, 0.10541439056396484, 0.15001964569091797, 0.1551351547241211, 0.061817169189453125, 0.16589999198913574, 0.03942370414733887, 0.1472787857055664, 0.16330432891845703, 0.04988598823547363, 0.1390841007232666, 0.13065886497497559, 0.13896846771240234, 0.10019135475158691, 0.08555150032043457, 0.12664175033569336, 0.049370527267456055, 0.11500024795532227, 0.0696859359741211, 0.21155643463134766, 0.1522212028503418, 0.07030701637268066, 0.07490015029907227, 0.24422788619995117, 0.1369781494140625, 0.15967607498168945, 0.038681745529174805, 0.1771855354309082, 0.06394124031066895, 0.03642082214355469, 0.26630640029907227, 0.05141592025756836, 0.13740253448486328, 0.07100439071655273, 0.22688817977905273, 0.16899538040161133, 0.0820765495300293, 0.0933375358581543, 0.3249480724334717, 0.1274735927581787, 0.12175774574279785, 0.0598139762878418, 0.19177961349487305, 0.0877387523651123, 0.03594636917114258, 0.044168710708618164, 0.09050345420837402, 0.10462045669555664, 0.08561158180236816, 0.1646411418914795, 0.07493710517883301, 0.3610692024230957, 0.04753232002258301, 0.22533154487609863, 0.166428804397583, 0.18158411979675293, 0.12633728981018066, 0.21820330619812012, 0.12231659889221191, 0.17166447639465332, 0.08668303489685059, 0.06083083152770996, 0.062421321868896484, 0.11966753005981445, 0.10361266136169434, 0.04226827621459961, 0.11096453666687012, 0.048583269119262695, 0.08205175399780273, 0.15945792198181152, 0.10745501518249512, 0.16162776947021484, 0.31273722648620605, 0.4795515537261963, 0.2189803123474121, 0.20496511459350586, 0.13604998588562012, 0.2190113067626953, 0.4645204544067383, 0.1367053985595703, 0.1305093765258789, 0.22519516944885254, 0.09770393371582031, 0.0925137996673584, 0.14864420890808105, 0.21453142166137695, 0.23808860778808594, 0.08561587333679199, 0.06431221961975098, 0.27019166946411133, 0.14416837692260742, 0.3770115375518799, 0.1745297908782959, 0.12013125419616699, 0.4483506679534912, 0.29453611373901367, 0.13425302505493164, 0.1510002613067627, 0.12913894653320312, 0.18262767791748047, 0.16979193687438965, 0.2412855625152588, 0.0987248420715332, 0.1614680290222168, 0.13078713417053223, 0.10808753967285156, 0.13986515998840332, 0.16317248344421387, 0.5490415096282959, 0.5096824169158936, 0.27138209342956543, 0.14143681526184082, 0.3121817111968994, 0.15229511260986328, 0.6396915912628174, 0.1913895606994629, 0.5303390026092529, 0.44495511054992676, 0.1320786476135254
F T, 0.13400673866271973, 0.08946061134338379, 0.11468124389648438, 0.14305830001831055, 0.03912663459777832, 0.19664263725280762, 0.052155256271362305, 0.10507702827453613, 0.05071377754211426, 0.053015947341918945, 0.12823987007141113, 0.09614825248718262, 0.11046171188354492, 0.1123504638671875, 0.18057966232299805, 0.17354989051818848, 0.15705275535583496, 0.03342843055725098, 0.12620854377746582, 0.11573052406311035, 0.1161963939666748, 0.03268623352050781, 0.12726831436157227, 0.12926173210144043, 0.027621030807495117, 0.13138914108276367, 0.12671256065368652, 0.033624887466430664, 0.13154149055480957, 0.033580780029296875, 0.2588984966278076, 0.08594560623168945, 0.06856584548950195, 0.06067705154418945, 0.12380170822143555, 0.1805250644683838, 0.041048526763916016, 0.0997922420501709, 0.03943824768066406, 0.15018677711486816, 0.10549306869506836, 0.06904220581054688, 0.14629101753234863, 0.03677558898925781, 0.21060705184936523, 0.3108968734741211, 0.08906054496765137, 0.14417099952697754, 0.13148260116577148, 0.03855609893798828, 0.1278700828552246, 0.028473377227783203, 0.13451838493347168, 0.21180200576782227, 0.1094977855682373, 0.05726122856140137, 0.19852972030639648, 20.073509693145752, 0.0471348762512207, 20.027405500411987, 0.07693362236022949, 0.03600907325744629, 0.06237936019897461, 0.09499764442443848, 0.13413190841674805, 0.0712735652923584, 0.1647944450378418, 0.11498332023620605, 0.04179692268371582, 0.029145479202270508, 0.04056096076965332, 0.15369486808776855, 0.0509953498840332, 0.06402969360351562, 0.06167960166931152, 0.10837602615356445, 0.07345128059387207, 0.0973351001739502, 0.1481926441192627, 20.022616386413574, 0.14821910858154297, 20.02340292930603, 0.07690215110778809, 0.12463974952697754, 0.1201329231262207, 0.06514406204223633, 0.03960919380187988, 0.07036662101745605, 0.14251136779785156, 0.07809877395629883, 20.257038116455078, 0.08020734786987305, 0.06833672523498535, 0.06708621978759766, 0.08235502243041992, 0.12031698226928711, 0.12862896919250488, 0.1064155101776123, 20.245147466659546, 0.03652787208557129, 0.1589646339416504, 0.07944774627685547, 0.19931387901306152, 0.03377890586853027, 0.09450054168701172, 0.08398580551147461, 0.06509971618652344, 0.03969001770019531, 0.07567501068115234, 0.2466270923614502, 0.11017513275146484, 0.0883183479309082, 0.11413788795471191, 0.13152503967285156, 0.1374378204345703, 0.06728148460388184, 0.05562710762023926, 20.076120376586914, 0.2044084072113037, 0.08707737922668457, 0.09745907783508301, 20.070700645446777, 0.39708471298217773, 0.16181683540344238, 0.10651564598083496, 0.10609793663024902, 20.385143041610718, 20.097424268722534, 0.06534957885742188, 0.06845569610595703, 0.12143540382385254, 0.07945966720581055, 0.036843299865722656, 0.2670872211456299, 0.2105722427368164, 20.092529296875, 0.05939126014709473, 0.13913464546203613, 0.2579159736633301, 0.24444246292114258, 0.11316204071044922, 20.295745849609375, 0.061531782150268555, 0.16100454330444336, 0.11951828002929688, 0.16867566108703613, 0.18364930152893066, 0.06871747970581055, 0.1664142608642578, 20.282627820968628, 0.20844364166259766, 0.11446285247802734, 0.21022939682006836, 0.18771076202392578, 0.3682537078857422, 0.24813199043273926, 20.060524463653564, 0.25568222999572754, 0.28251123428344727, 0.593130350112915, 0.3194162845611572, 0.18033266067504883, 0.17287850379943848, 0.10867738723754883, 0.3669161796569824, 0.09895682334899902, 0.2904791831970215, 20.060971975326538, 0.23218631744384766, 20.09348154067993, 0.27590394020080566, 0.34795546531677246, 0.06929707527160645, 0.4097316265106201, 20.04805040359497, 20.072335243225098, 0.1589517593383789, 0.7284369468688965, 20.061501026153564
F F, 0.12643122673034668, 0.287550687789917, 0.031685590744018555, 0.14386987686157227, 0.08259344100952148, 0.3345010280609131, 0.10648536682128906, 0.025264739990234375, 0.030173778533935547, 0.15411114692687988, 0.026102542877197266, 0.05544924736022949, 0.029185771942138672, 0.1645975112915039, 0.027073144912719727, 0.09618759155273438, 0.2401108741760254, 0.030240297317504883, 0.11951470375061035, 0.12606263160705566, 0.17505168914794922, 0.04223370552062988, 0.11348772048950195, 0.11883759498596191, 0.09692144393920898, 0.15152907371520996, 0.029555320739746094, 0.14336323738098145, 0.11281108856201172, 0.10349440574645996, 0.048642635345458984, 0.2544515132904053, 0.0408940315246582, 0.05040478706359863, 0.15453195571899414, 0.026000499725341797, 0.0743856430053711, 0.13860559463500977, 0.10514211654663086, 0.12132096290588379, 0.11425662040710449, 0.17457151412963867, 0.12139296531677246, 0.1721811294555664, 0.07328653335571289, 0.06654524803161621, 0.17987847328186035, 0.21895670890808105, 0.18317103385925293, 0.025828838348388672, 0.044318437576293945, 0.0629587173461914, 0.11473226547241211, 0.11801934242248535, 0.0953981876373291, 0.11376047134399414, 0.19582223892211914, 0.0327296257019043, 0.03097987174987793, 0.12087821960449219, 0.2638106346130371, 0.18081140518188477, 0.1231849193572998, 0.10643720626831055, 0.030307769775390625, 0.2056565284729004, 0.05957984924316406, 0.191786527633667, 0.0686190128326416, 0.2073194980621338, 0.16513395309448242, 0.2692232131958008, 0.12916040420532227, 0.15166687965393066, 0.1450331211090088, 0.13923859596252441, 0.08899521827697754, 0.0919656753540039, 0.17016267776489258, 0.06028342247009277, 0.05256509780883789, 0.1538395881652832, 0.15658831596374512, 0.1484839916229248, 0.16047906875610352, 0.1553640365600586, 0.17447519302368164, 0.05140256881713867, 0.09185171127319336, 0.2529137134552002, 0.08634734153747559, 0.10393619537353516, 0.08100461959838867, 0.0439453125, 0.22119855880737305, 0.1119070053100586, 0.034125566482543945, 0.16338491439819336, 0.2021174430847168, 0.13559961318969727, 0.11857247352600098, 0.23476076126098633, 0.13202810287475586, 0.036821603775024414, 0.048441171646118164, 0.1529068946838379, 0.03199934959411621, 0.07048654556274414, 0.18595647811889648, 0.04220747947692871, 0.28783345222473145, 0.05577683448791504, 0.13585352897644043, 0.08740925788879395, 0.2679309844970703, 0.27309370040893555, 0.28768086433410645, 0.17073750495910645, 0.08398580551147461, 0.1080179214477539, 0.03740811347961426, 0.25705480575561523, 0.1436326503753662, 0.10198974609375, 0.19052767753601074, 0.20098018646240234, 0.14792108535766602, 0.06261110305786133, 0.12590622901916504, 0.05235552787780762, 0.10855340957641602, 0.0728292465209961, 0.17914342880249023, 0.05303192138671875, 0.30671119689941406, 0.05918455123901367, 0.22138428688049316, 0.49007749557495117, 0.638312578201294, 0.21198129653930664, 0.4123189449310303, 0.1459650993347168, 0.16501355171203613, 0.5704946517944336, 0.14631891250610352, 0.13278579711914062, 0.11235713958740234, 0.14365696907043457, 0.10022592544555664, 0.3713984489440918, 0.19931316375732422, 0.17731451988220215, 0.17994976043701172, 0.058687448501586914, 0.7968204021453857, 0.20291543006896973, 0.5284335613250732, 0.08019065856933594, 0.10702681541442871, 0.6354720592498779, 0.16150283813476562, 0.4322066307067871, 0.11878132820129395, 0.11530804634094238, 0.04799008369445801, 0.5136454105377197, 0.45738863945007324, 0.3365943431854248, 0.06023693084716797, 0.659900426864624, 0.06375956535339355, 0.6362335681915283, 0.06738734245300293, 0.2593348026275635, 0.31798458099365234, 0.2774472236633301, 0.14841461181640625, 0.27422547340393066, 0.11912059783935547, 1.0483322143554688, 0.4542534351348877, 0.30600738525390625, 0.6868703365325928, 0.16720175743103027
